race_month,userid,address,gender,age,internet_/_shop,bet_type_category,handle,revenue,betcount
2018-01-01,12087,FL,Male,40,Mobile,Exotic,5.0,0.6,1.0
2018-01-01,12131,FL,Female,40,Mobile,Exotic,5.0,0.6,1.0
2018-01-01,12147,FL,Male,40,Mobile,WPS,5.0,0.4,1.0
2018-02-01,12147,FL,Male,40,Mobile,Exotic,35.0,4.2,6.0
2018-02-01,12147,FL,Male,40,Mobile,WPS,17.0,1.36,7.0
2018-02-01,12147,FL,Male,40,Desktop,WPS,20.0,1.6,2.0
2018-03-01,12147,FL,Male,40,Mobile,Exotic,17.0,2.04,2.0
2018-03-01,12147,FL,Male,40,Mobile,WPS,20.0,1.6,3.0
2018-03-01,12147,FL,Male,40,Desktop,Exotic,15.0,1.7999999999999998,3.0
2018-03-01,12147,FL,Male,40,Desktop,WPS,35.0,2.8000000000000003,5.0
2018-04-01,12147,FL,Male,40,Mobile,Exotic,9.0,1.08,3.0
2018-04-01,12147,FL,Male,40,Mobile,WPS,2.0,0.16,1.0
2018-04-01,12147,FL,Male,40,Desktop,Exotic,5.0,0.6,1.0
2018-04-01,12147,FL,Male,40,Desktop,WPS,10.0,0.8,1.0
2018-05-01,12147,FL,Male,40,Mobile,Exotic,7.0,0.84,2.0
2018-05-01,12147,FL,Male,40,Mobile,WPS,10.0,0.8,2.0
2018-05-01,12147,FL,Male,40,Desktop,Exotic,3.0,0.36,1.0
2018-05-01,12147,FL,Male,40,Desktop,WPS,5.0,0.4,1.0
2018-01-01,12223,FL,Male,40,Mobile,Exotic,538.25,64.59,67.99999999999999
2018-01-01,12223,FL,Male,40,Mobile,WPS,1486.0,118.88,62.0
2018-01-01,12223,FL,Male,40,Desktop,Exotic,13.0,1.56,3.0
2018-01-01,12223,FL,Male,40,Desktop,WPS,69.0,5.5200000000000005,9.0
2018-02-01,12223,FL,Male,40,Mobile,Exotic,514.4999999999997,61.73999999999996,79.0
2018-02-01,12223,FL,Male,40,Mobile,WPS,461.0,36.88,43.0
2018-02-01,12223,FL,Male,40,Desktop,Exotic,45.00000000000002,5.400000000000002,17.0
2018-02-01,12223,FL,Male,40,Desktop,WPS,20.0,1.6,2.0
2018-03-01,12223,FL,Male,40,Mobile,Exotic,1.9999999999999998,0.23999999999999996,0.9999999999999999
2018-04-01,12223,FL,Male,40,Mobile,Exotic,66.0,7.92,9.0
2018-04-01,12223,FL,Male,40,Mobile,WPS,40.0,3.2,1.0
2018-01-01,12234,FL,Male,40,Mobile,Exotic,5.0,0.6,0.9999999999999998
2018-01-01,12323,FL,Male,40,Mobile,Exotic,5.0,0.6,1.0
2018-05-01,12323,FL,Male,40,Mobile,Exotic,663.0,79.56,68.99999999999999
2018-05-01,12323,FL,Male,40,Mobile,WPS,40.0,3.2,7.0
2018-01-01,68,FL,Male,41,Mobile,WPS,205.0,16.4,1.0
2018-01-01,163,FL,Female,41,Mobile,Exotic,5.0,0.6,0.9999999999999999
2018-01-01,361,FL,Male,41,Mobile,WPS,30.0,2.4,1.0
2018-02-01,361,FL,Male,41,Mobile,WPS,90.0,7.2,2.0
2018-01-01,542,FL,Male,41,Mobile,WPS,5.0,0.4,2.0
2018-01-01,549,FL,Male,41,Mobile,WPS,5.0,0.4,1.0
2018-01-01,787,FL,Male,41,Mobile,Exotic,5.0,0.6,1.0
2018-01-01,840,FL,Male,41,Mobile,Exotic,15.0,1.7999999999999998,2.0
2018-01-01,840,FL,Male,41,Mobile,WPS,4.0,0.32,1.0
2018-02-01,850,FL,Male,41,Mobile,WPS,200.0,16.0,2.0
2018-01-01,877,FL,Male,41,Mobile,WPS,5.0,0.4,1.0
2018-03-01,877,FL,Male,41,Mobile,Exotic,7.0000000000000036,0.8400000000000004,3.0000000000000036
2018-01-01,976,FL,Male,41,Mobile,Exotic,11.0,1.3199999999999998,2.0
2018-01-01,976,FL,Male,41,Mobile,WPS,15.0,1.2,3.0
2018-02-01,1055,FL,Male,41,Mobile,WPS,5.0,0.4,1.0
2018-01-01,1103,FL,Male,41,Mobile,WPS,205.0,16.4,2.0
2018-01-01,1196,FL,Male,41,Mobile,WPS,205.0,16.4,2.0
2018-01-01,1573,FL,Male,41,Mobile,WPS,5.0,0.4,1.0
2018-01-01,1621,FL,Female,41,Mobile,Exotic,5.0,0.6,2.0
2018-01-01,1621,FL,Female,41,Mobile,WPS,93.0,7.44,3.0
2018-01-01,1622,FL,Male,41,Mobile,Exotic,56.00000000000003,6.720000000000003,11.999999999999991
2018-01-01,1622,FL,Male,41,Mobile,WPS,5.0,0.4,1.0
2018-01-01,1676,FL,Female,41,Mobile,Exotic,9.0,1.08,3.0
2018-01-01,1676,FL,Female,41,Mobile,WPS,7.0,0.56,3.0
2018-01-01,2099,FL,Male,41,Mobile,Exotic,5.0,0.6,1.0
2018-01-01,2359,FL,Female,41,Mobile,Exotic,180.0,21.599999999999998,4.999999999999999
2018-01-01,2359,FL,Female,41,Mobile,WPS,100.0,8.0,1.0
2018-02-01,2359,FL,Female,41,Mobile,Exotic,98.99999999999999,11.879999999999997,4.0
2018-02-01,2359,FL,Female,41,Mobile,WPS,100.0,8.0,1.0
2018-01-01,2417,FL,Female,41,Mobile,Exotic,9.0,1.08,4.0
2018-01-01,2417,FL,Female,41,Mobile,WPS,305.0,24.400000000000002,29.0
2018-02-01,2417,FL,Female,41,Mobile,Exotic,58.999999999999986,7.079999999999998,13.0
2018-02-01,2417,FL,Female,41,Mobile,WPS,78.0,6.24,28.0
2018-03-01,2417,FL,Female,41,Mobile,Exotic,102.0,12.24,30.0
2018-03-01,2417,FL,Female,41,Mobile,WPS,116.0,9.28,30.0
2018-04-01,2417,FL,Female,41,Mobile,Exotic,195.0,23.4,41.0
2018-04-01,2417,FL,Female,41,Mobile,WPS,215.0,17.2,28.0
2018-05-01,2417,FL,Female,41,Mobile,Exotic,124.0,14.879999999999999,29.0
2018-05-01,2417,FL,Female,41,Mobile,WPS,102.0,8.16,18.0
2018-01-01,2601,FL,Male,41,Mobile,Exotic,4.0,0.48,2.0
2018-01-01,2620,FL,Male,41,Mobile,Exotic,3.9999999999999996,0.4799999999999999,0.9999999999999999
2018-01-01,2620,FL,Male,41,Mobile,WPS,205.0,16.4,3.0
2018-01-01,2845,FL,Male,41,Mobile,Exotic,427.0,51.239999999999995,9.0
2018-01-01,2845,FL,Male,41,Mobile,WPS,467.0,37.36,4.0
2018-01-01,2845,FL,Male,41,Desktop,Exotic,588.0,70.56,17.0
2018-01-01,2845,FL,Male,41,Desktop,WPS,100.0,8.0,1.0
2018-01-01,2890,FL,Female,41,Mobile,Exotic,5.0,0.6,1.0
2018-02-01,3057,FL,Male,41,Mobile,WPS,205.0,16.4,1.0
2018-01-01,3061,FL,Male,41,Mobile,WPS,7.0,0.56,3.0
2018-01-01,3081,FL,Male,41,Mobile,Exotic,3.0,0.36,1.0
2018-01-01,3081,FL,Male,41,Mobile,WPS,133.0,10.64,17.0
2018-02-01,3081,FL,Male,41,Mobile,Exotic,6.0,0.72,2.0
2018-02-01,3081,FL,Male,41,Mobile,WPS,78.0,6.24,4.0
2018-03-01,3081,FL,Male,41,Mobile,Exotic,13.0,1.56,1.9999999999999998
2018-04-01,3081,FL,Male,41,Mobile,Exotic,56.0,6.72,11.000000000000004
2018-04-01,3081,FL,Male,41,Mobile,WPS,17.0,1.36,2.0
2018-05-01,3081,FL,Male,41,Mobile,Exotic,4.0,0.48,1.0
2018-01-01,3319,FL,Male,41,Mobile,Exotic,1.9999999999999996,0.23999999999999994,0.9999999999999998
2018-01-01,3721,FL,Male,41,Mobile,Exotic,8.0,0.96,4.0
2018-01-01,3721,FL,Male,41,Mobile,WPS,42.0,3.36,17.0
2018-01-01,3734,FL,Female,41,Mobile,WPS,205.0,16.4,1.0
2018-01-01,3753,FL,Male,41,Mobile,Exotic,5.0,0.6,1.0
2018-01-01,3803,FL,Female,41,Mobile,WPS,5.0,0.4,1.0
2018-04-01,4178,FL,Male,41,Mobile,Exotic,6.999999999999998,0.8399999999999997,2.999999999999999
2018-01-01,4328,FL,Male,41,Mobile,Exotic,100.0,12.0,1.0
2018-01-01,4328,FL,Male,41,Mobile,WPS,100.0,8.0,1.0
2018-01-01,4414,FL,Male,41,Mobile,WPS,205.0,16.4,2.0
2018-01-01,4464,FL,Male,41,Mobile,WPS,5.0,0.4,1.0
2018-01-01,4581,FL,Female,41,Mobile,Exotic,5.0,0.6,2.0
2018-04-01,4581,FL,Female,41,Mobile,Exotic,25.000000000000007,3.000000000000001,12.000000000000004
2018-04-01,4581,FL,Female,41,Mobile,WPS,2.0,0.16,1.0
2018-01-01,4642,FL,Female,41,Mobile,WPS,205.0,16.4,3.0
2018-01-01,4695,FL,Male,41,Mobile,WPS,205.0,16.4,2.0
2018-01-01,4696,FL,Male,41,Mobile,Exotic,129.0,15.479999999999999,24.0
2018-01-01,4696,FL,Male,41,Mobile,WPS,374.0,29.92,79.0
2018-02-01,4696,FL,Male,41,Mobile,Exotic,19.0,2.28,5.0
2018-02-01,4696,FL,Male,41,Mobile,WPS,58.0,4.64,13.0
2018-02-01,4696,FL,Male,41,Desktop,Exotic,2.0,0.24,1.0
2018-03-01,4696,FL,Male,41,Mobile,Exotic,25.0,3.0,4.0
2018-03-01,4696,FL,Male,41,Mobile,WPS,5.0,0.4,1.0
2018-04-01,4696,FL,Male,41,Mobile,Exotic,394.0,47.28,61.0
2018-04-01,4696,FL,Male,41,Mobile,WPS,415.0,33.2,62.0
2018-04-01,4696,FL,Male,41,Desktop,WPS,5.0,0.4,1.0
2018-05-01,4696,FL,Male,41,Mobile,Exotic,10.0,1.2,2.0
2018-05-01,4696,FL,Male,41,Mobile,WPS,5.0,0.4,1.0
2018-01-01,4699,FL,Male,41,Mobile,Exotic,4.999999999999999,0.5999999999999999,1.0
2018-01-01,4828,FL,Male,41,Mobile,Exotic,84.0,10.08,3.0
2018-01-01,4828,FL,Male,41,Mobile,WPS,19.0,1.52,1.0
2018-01-01,4955,FL,Male,41,Mobile,WPS,5.0,0.4,1.0
2018-01-01,5274,FL,Male,41,Mobile,WPS,205.0,16.4,1.0
2018-01-01,5430,FL,Male,41,Mobile,WPS,205.0,16.4,1.0
2018-01-01,5570,FL,Male,41,Mobile,Exotic,111.99999999999997,13.439999999999996,9.000000000000004
2018-01-01,5570,FL,Male,41,Mobile,WPS,1889.0,151.12,44.0
2018-01-01,5570,FL,Male,41,Desktop,WPS,257.0,20.56,4.0
2018-02-01,5570,FL,Male,41,Mobile,Exotic,91.0,10.92,9.999999999999998
2018-02-01,5570,FL,Male,41,Mobile,WPS,1009.0,80.72,46.0
2018-02-01,5570,FL,Male,41,Desktop,Exotic,8.0,0.96,2.0
2018-02-01,5570,FL,Male,41,Desktop,WPS,474.0,37.92,11.0
2018-01-01,5724,FL,Male,41,Mobile,WPS,109.0,8.72,16.0
2018-02-01,5724,FL,Male,41,Mobile,WPS,17.0,1.36,2.0
2018-04-01,5724,FL,Male,41,Mobile,WPS,5.0,0.4,2.0
2018-01-01,5886,FL,Male,41,Mobile,Exotic,5.0,0.6,1.0
2018-01-01,6002,FL,Male,41,Mobile,WPS,100.0,8.0,2.0
2018-01-01,6055,FL,Male,41,Mobile,WPS,5.0,0.4,1.0
2018-01-01,6241,FL,Male,41,Mobile,Exotic,5.0,0.6,2.0
2018-04-01,6241,FL,Male,41,Mobile,Exotic,5.0,0.6,2.0
2018-01-01,6394,FL,Female,41,Mobile,Exotic,38.0,4.56,7.999999999999998
2018-01-01,6394,FL,Female,41,Mobile,WPS,5.0,0.4,1.0
2018-01-01,6394,FL,Female,41,Desktop,Exotic,284.0,34.08,33.99999999999998
2018-01-01,6394,FL,Female,41,Desktop,WPS,25.0,2.0,4.0
2018-02-01,6394,FL,Female,41,Desktop,Exotic,95.0,11.4,18.999999999999996
2018-03-01,6394,FL,Female,41,Mobile,Exotic,4.999999999999999,0.5999999999999999,1.0
2018-03-01,6394,FL,Female,41,Desktop,Exotic,139.9999999999999,16.799999999999986,34.000000000000014
2018-04-01,6394,FL,Female,41,Desktop,Exotic,30.0,3.5999999999999996,8.0
2018-05-01,6394,FL,Female,41,Desktop,Exotic,20.0,2.4,3.999999999999999
2018-01-01,6546,FL,Male,41,Mobile,Exotic,24.0,2.88,8.0
2018-01-01,6546,FL,Male,41,Mobile,WPS,90.0,7.2,20.0
2018-02-01,6546,FL,Male,41,Mobile,Exotic,8.0,0.96,4.0
2018-02-01,6546,FL,Male,41,Mobile,WPS,73.0,5.84,7.0
2018-02-01,6546,FL,Male,41,Desktop,WPS,5.0,0.4,1.0
2018-03-01,6546,FL,Male,41,Mobile,Exotic,2.0,0.24,1.0
2018-03-01,6546,FL,Male,41,Mobile,WPS,2.0,0.16,1.0
2018-04-01,6546,FL,Male,41,Mobile,Exotic,6.0,0.72,3.0
2018-04-01,6546,FL,Male,41,Mobile,WPS,2.0,0.16,1.0
2018-01-01,6785,FL,Male,41,Mobile,Exotic,132.0,15.84,15.0
2018-01-01,6785,FL,Male,41,Mobile,WPS,1083.0,86.64,38.0
2018-02-01,6785,FL,Male,41,Mobile,Exotic,456.0,54.72,17.0
2018-02-01,6785,FL,Male,41,Mobile,WPS,178.0,14.24,19.0
2018-03-01,6785,FL,Male,41,Mobile,Exotic,41.999999999999986,5.039999999999998,5.999999999999998
2018-03-01,6785,FL,Male,41,Mobile,WPS,34.0,2.72,3.0
2018-03-01,6785,FL,Male,41,Desktop,Exotic,20.0,2.4,1.0
2018-04-01,6785,FL,Male,41,Mobile,Exotic,576.0,69.12,19.0
2018-04-01,6785,FL,Male,41,Mobile,WPS,308.0,24.64,23.0
2018-04-01,6785,FL,Male,41,Desktop,Exotic,130.0,15.6,1.0
2018-05-01,6785,FL,Male,41,Mobile,Exotic,120.0,14.399999999999999,5.0
2018-05-01,6785,FL,Male,41,Mobile,WPS,21.0,1.68,2.0
2018-01-01,6916,FL,Male,41,Mobile,WPS,55.0,4.4,2.0
2018-01-01,7169,FL,Male,41,Mobile,WPS,5.0,0.4,1.0
2018-01-01,7867,FL,Male,41,Mobile,WPS,205.0,16.4,1.0
2018-01-01,8011,FL,Female,41,Mobile,Exotic,5.0,0.6,1.0
2018-01-01,8011,FL,Female,41,Mobile,WPS,100.0,8.0,2.0
2018-02-01,8011,FL,Female,41,Mobile,WPS,106.0,8.48,1.0
2018-01-01,8169,FL,Male,41,Mobile,WPS,5.0,0.4,1.0
2018-01-01,8191,FL,Female,41,Mobile,Exotic,5.0,0.6,1.0
2018-01-01,8551,FL,Male,41,Mobile,WPS,100.0,8.0,1.0
2018-02-01,8551,FL,Male,41,Mobile,WPS,5.0,0.4,1.0
2018-01-01,8833,FL,Male,41,Mobile,WPS,204.0,16.32,2.0
2018-01-01,8833,FL,Male,41,Desktop,Exotic,10.0,1.2,1.0
2018-05-01,8833,FL,Male,41,Desktop,WPS,10.0,0.8,1.0
2018-01-01,8894,FL,Male,41,Mobile,Exotic,6.0,0.72,1.0
2018-01-01,8894,FL,Male,41,Mobile,WPS,220.0,17.6,5.0
2018-01-01,8894,FL,Male,41,Desktop,WPS,3.0,0.24,1.0
2018-02-01,8894,FL,Male,41,Desktop,WPS,10.0,0.8,1.0
2018-01-01,8924,FL,Male,41,Mobile,WPS,30.0,2.4,2.0
2018-05-01,8924,FL,Male,41,Mobile,Exotic,5.0,0.6,0.9999999999999999
2018-01-01,9099,FL,Male,41,Mobile,Exotic,2.0,0.24,1.0
2018-01-01,9099,FL,Male,41,Mobile,WPS,3.0,0.24,1.0
2018-01-01,9636,FL,Male,41,Mobile,Exotic,22.0,2.6399999999999997,11.0
2018-01-01,9671,FL,Male,41,Mobile,Exotic,200.0,24.0,1.0
2018-01-01,9671,FL,Male,41,Mobile,WPS,20.0,1.6,3.0
2018-01-01,9803,FL,Male,41,Mobile,WPS,205.0,16.4,1.0
2018-01-01,9830,FL,Male,41,Mobile,Exotic,5.0,0.6,0.9999999999999999
2018-01-01,9865,FL,Male,41,Mobile,Exotic,5.0,0.6,1.0
2018-01-01,10266,FL,Male,41,Mobile,Exotic,25.5,3.06,7.000000000000002
2018-01-01,10266,FL,Male,41,Mobile,WPS,170.0,13.6,15.0
2018-04-01,10266,FL,Male,41,Mobile,Exotic,6.999999999999999,0.8399999999999999,2.0
2018-04-01,10266,FL,Male,41,Mobile,WPS,5.0,0.4,1.0
2018-04-01,10266,FL,Male,41,Desktop,WPS,11.0,0.88,2.0
2018-01-01,10567,FL,Male,41,Mobile,WPS,5.0,0.4,1.0
2018-01-01,10793,FL,Male,41,Mobile,WPS,205.0,16.4,1.0
2018-01-01,11134,FL,Female,41,Mobile,Exotic,10.0,1.2,5.0
2018-01-01,11134,FL,Female,41,Mobile,WPS,59.0,4.72,16.0
2018-01-01,11295,FL,Male,41,Mobile,WPS,171.0,13.68,16.0
2018-01-01,11405,FL,Female,41,Mobile,Exotic,100.0,12.0,1.0
2018-01-01,11405,FL,Female,41,Mobile,WPS,119.0,9.52,2.0
2018-01-01,11407,FL,Male,41,Mobile,WPS,205.0,16.4,2.0
2018-02-01,11407,FL,Male,41,Mobile,WPS,120.0,9.6,4.0
2018-01-01,11410,FL,Male,41,Mobile,Exotic,205.0,24.599999999999998,2.0
2018-01-01,11521,FL,Male,41,Mobile,WPS,105.0,8.4,3.0
2018-01-01,11700,FL,Male,41,Mobile,WPS,5.0,0.4,1.0
2018-01-01,11937,FL,Male,41,Mobile,Exotic,5.0,0.6,1.0
2018-01-01,12016,FL,Male,41,Mobile,Exotic,2.0,0.24,1.0
2018-01-01,12016,FL,Male,41,Mobile,WPS,3.0,0.24,1.0
2018-01-01,12051,FL,Male,41,Mobile,Exotic,193.0,23.16,27.0
2018-01-01,12051,FL,Male,41,Mobile,WPS,47.0,3.7600000000000002,13.0
2018-01-01,12051,FL,Male,41,Desktop,Exotic,4.0,0.48,2.0
2018-02-01,12051,FL,Male,41,Mobile,Exotic,29.0,3.48,4.0
2018-02-01,12051,FL,Male,41,Mobile,WPS,27.0,2.16,4.0
2018-02-01,12051,FL,Male,41,Desktop,Exotic,13.0,1.56,2.0
2018-02-01,12051,FL,Male,41,Desktop,WPS,2.0,0.16,1.0
2018-03-01,12051,FL,Male,41,Mobile,Exotic,22.0,2.6399999999999997,4.0
2018-03-01,12051,FL,Male,41,Desktop,Exotic,1.9999999999999996,0.23999999999999994,0.9999999999999998
2018-01-01,12462,FL,Male,41,Mobile,WPS,5.0,0.4,1.0
2018-01-01,12583,FL,Male,41,Mobile,WPS,205.0,16.4,1.0
2018-01-01,12585,FL,Female,41,Mobile,Exotic,115.0,13.799999999999999,5.0
2018-01-01,12585,FL,Female,41,Mobile,WPS,230.0,18.400000000000002,3.0
2018-04-01,51,FL,Male,42,Mobile,WPS,7.0,0.56,2.0
2018-01-01,189,FL,Male,42,Mobile,WPS,205.0,16.4,1.0
2018-01-01,344,FL,Male,42,Mobile,Exotic,19.0,2.28,4.999999999999999
2018-01-01,344,FL,Male,42,Mobile,WPS,215.0,17.2,2.0
2018-01-01,493,FL,Male,42,Mobile,WPS,205.0,16.4,2.0
2018-04-01,493,FL,Male,42,Mobile,WPS,10.0,0.8,2.0
2018-01-01,497,FL,Male,42,Mobile,Exotic,5.0,0.6,1.0
2018-01-01,707,FL,Male,42,Mobile,Exotic,25.0,3.0,1.0
2018-01-01,707,FL,Male,42,Mobile,WPS,162.0,12.96,7.0
2018-01-01,707,FL,Male,42,Desktop,Exotic,127.0,15.24,3.0
2018-01-01,707,FL,Male,42,Desktop,WPS,336.0,26.88,15.0
2018-02-01,707,FL,Male,42,Mobile,Exotic,681.0,81.72,14.999999999999996
2018-02-01,707,FL,Male,42,Mobile,WPS,355.0,28.400000000000002,11.0
2018-02-01,707,FL,Male,42,Desktop,Exotic,412.0,49.44,10.0
2018-02-01,707,FL,Male,42,Desktop,WPS,1869.0,149.52,30.0
2018-03-01,707,FL,Male,42,Mobile,Exotic,59.0,7.08,5.000000000000002
2018-03-01,707,FL,Male,42,Mobile,WPS,215.0,17.2,6.0
2018-03-01,707,FL,Male,42,Desktop,Exotic,130.0,15.6,2.0
2018-03-01,707,FL,Male,42,Desktop,WPS,10.0,0.8,1.0
2018-04-01,707,FL,Male,42,Mobile,Exotic,281.0,33.72,20.0
2018-04-01,707,FL,Male,42,Mobile,WPS,211.0,16.88,9.0
2018-04-01,707,FL,Male,42,Desktop,Exotic,211.0,25.32,6.0
2018-04-01,707,FL,Male,42,Desktop,WPS,140.0,11.200000000000001,7.0
2018-05-01,707,FL,Male,42,Mobile,Exotic,20.0,2.4,1.0
2018-01-01,709,FL,Male,42,Mobile,WPS,205.0,16.4,1.0
2018-01-01,1207,FL,Male,42,Mobile,WPS,205.0,16.4,1.0
2018-01-01,1491,FL,Male,42,Mobile,Exotic,30.0,3.5999999999999996,0.9999999999999999
2018-01-01,1491,FL,Male,42,Mobile,WPS,342.0,27.36,5.0
2018-01-01,1664,FL,Male,42,Mobile,Exotic,3.0,0.36,1.0
2018-01-01,1664,FL,Male,42,Mobile,WPS,2.0,0.16,1.0
2018-03-01,1664,FL,Male,42,Mobile,WPS,10.0,0.8,1.0
2018-04-01,1664,FL,Male,42,Mobile,Exotic,5.0,0.6,1.0
2018-04-01,1664,FL,Male,42,Mobile,WPS,15.0,1.2,2.0
2018-01-01,1833,FL,Female,42,Mobile,Exotic,77.0,9.24,5.0
2018-01-01,1833,FL,Female,42,Mobile,WPS,30.0,2.4,3.0
2018-04-01,1833,FL,Female,42,Mobile,Exotic,195.99999999999991,23.51999999999999,87.99999999999994
2018-04-01,1833,FL,Female,42,Mobile,WPS,202.0,16.16,85.0
2018-04-01,1833,FL,Female,42,Desktop,Exotic,5.0,0.6,2.0
2018-04-01,1833,FL,Female,42,Desktop,WPS,2.0,0.16,1.0
2018-05-01,1833,FL,Female,42,Mobile,Exotic,104.0,12.48,44.0
2018-05-01,1833,FL,Female,42,Mobile,WPS,100.0,8.0,37.0
2018-01-01,2019,FL,Male,42,Mobile,Exotic,33.0,3.96,12.0
2018-01-01,2019,FL,Male,42,Mobile,WPS,74.0,5.92,11.0
2018-02-01,2019,FL,Male,42,Mobile,WPS,4.0,0.32,2.0
2018-01-01,2024,FL,Male,42,Mobile,Exotic,5.0,0.6,1.0
2018-01-01,2058,FL,Male,42,Mobile,Exotic,6.0,0.72,1.0
2018-01-01,2058,FL,Male,42,Mobile,WPS,314.0,25.12,13.0
2018-01-01,2141,FL,Male,42,Mobile,WPS,205.0,16.4,2.0
2018-01-01,2228,FL,Male,42,Mobile,WPS,205.0,16.4,1.0
2018-01-01,2389,FL,Male,42,Mobile,Exotic,200.0,24.0,1.0
2018-01-01,2389,FL,Male,42,Mobile,WPS,3929.0,314.32,7.0
2018-02-01,2389,FL,Male,42,Mobile,WPS,1220.0,97.60000000000001,1.0
2018-01-01,2566,FL,Male,42,Mobile,WPS,205.0,16.4,1.0
2018-04-01,2566,FL,Male,42,Mobile,WPS,60.0,4.8,1.0
2018-01-01,2603,FL,Male,42,Mobile,WPS,205.0,16.4,1.0
2018-01-01,2675,FL,Female,42,Mobile,WPS,5.0,0.4,1.0
2018-01-01,2880,FL,Male,42,Mobile,Exotic,5.0,0.6,0.9999999999999999
2018-01-01,3050,FL,Male,42,Mobile,Exotic,5.0,0.6,0.9999999999999996
2018-04-01,3050,FL,Male,42,Mobile,Exotic,5.0,0.6,1.0
2018-01-01,3089,FL,Male,42,Mobile,WPS,289.0,23.12,4.0
2018-01-01,3196,FL,Male,42,Mobile,WPS,205.0,16.4,1.0
2018-01-01,3248,FL,Male,42,Mobile,Exotic,48.0,5.76,16.0
2018-01-01,3248,FL,Male,42,Mobile,WPS,53.0,4.24,20.0
2018-01-01,3477,FL,Male,42,Mobile,Exotic,59.250000000000014,7.110000000000001,23.0
2018-01-01,3477,FL,Male,42,Mobile,WPS,15.0,1.2,6.0
2018-02-01,3477,FL,Male,42,Mobile,WPS,5.0,0.4,1.0
2018-01-01,3539,FL,Male,42,Mobile,WPS,205.0,16.4,2.0
2018-01-01,3982,FL,Female,42,Mobile,Exotic,5.0,0.6,1.0
2018-01-01,3990,FL,Male,42,Mobile,WPS,205.0,16.4,2.0
2018-01-01,4224,FL,Female,42,Mobile,WPS,5.0,0.4,2.0
2018-01-01,4231,FL,Male,42,Mobile,Exotic,100.0,12.0,2.0
2018-01-01,4231,FL,Male,42,Mobile,WPS,5.0,0.4,1.0
2018-01-01,4263,FL,Male,42,Mobile,Exotic,4.999999999999999,0.5999999999999999,1.0
2018-04-01,4263,FL,Male,42,Mobile,Exotic,149.0,17.88,32.99999999999999
2018-04-01,4263,FL,Male,42,Mobile,WPS,63.0,5.04,13.0
2018-01-01,4311,FL,Female,42,Mobile,Exotic,27.0,3.2399999999999998,9.0
2018-01-01,4316,FL,Male,42,Mobile,WPS,205.0,16.4,1.0
2018-03-01,4341,FL,Male,42,Mobile,WPS,105.0,8.4,1.0
2018-01-01,4360,FL,Male,42,Mobile,WPS,12.0,0.96,2.0
2018-01-01,4421,FL,Male,42,Mobile,Exotic,44.0,5.279999999999999,3.0
2018-01-01,4421,FL,Male,42,Mobile,WPS,240.0,19.2,9.0
2018-01-01,4421,FL,Male,42,Desktop,Exotic,77.0,9.24,5.0
2018-02-01,4421,FL,Male,42,Mobile,Exotic,84.99999999999999,10.199999999999998,11.999999999999996
2018-02-01,4421,FL,Male,42,Mobile,WPS,45.0,3.6,7.0
2018-02-01,4421,FL,Male,42,Desktop,Exotic,15.0,1.7999999999999998,1.0
2018-03-01,4421,FL,Male,42,Mobile,Exotic,50.0,6.0,3.9999999999999996
2018-03-01,4421,FL,Male,42,Desktop,Exotic,612.0,73.44,27.99999999999999
2018-04-01,4421,FL,Male,42,Mobile,Exotic,59.999999999999986,7.199999999999998,6.999999999999999
2018-01-01,4580,FL,Male,42,Mobile,Exotic,5.0,0.6,1.0
2018-01-01,4580,FL,Male,42,Mobile,WPS,203.0,16.240000000000002,3.0
2018-04-01,4580,FL,Male,42,Mobile,Exotic,3.0,0.36,1.0
2018-01-01,4914,FL,Male,42,Mobile,Exotic,515.0,61.8,7.0
2018-01-01,4914,FL,Male,42,Mobile,WPS,2922.0,233.76,31.0
2018-02-01,4914,FL,Male,42,Mobile,Exotic,70.0,8.4,1.0
2018-02-01,4914,FL,Male,42,Mobile,WPS,1482.0,118.56,16.0
2018-01-01,5083,FL,Female,42,Mobile,WPS,5.0,0.4,1.0
2018-01-01,5180,FL,Male,42,Mobile,WPS,205.0,16.4,2.0
2018-03-01,5180,FL,Male,42,Mobile,Exotic,14.999999999999998,1.7999999999999998,2.0
2018-03-01,5180,FL,Male,42,Mobile,WPS,5.0,0.4,1.0
2018-01-01,5225,FL,Male,42,Mobile,WPS,100.0,8.0,1.0
2018-01-01,5422,FL,Male,42,Mobile,Exotic,8.0,0.96,1.0
2018-01-01,5422,FL,Male,42,Mobile,WPS,88.0,7.04,13.0
2018-02-01,5422,FL,Male,42,Mobile,Exotic,13.0,1.56,2.0
2018-02-01,5422,FL,Male,42,Mobile,WPS,72.0,5.76,11.0
2018-02-01,5422,FL,Male,42,Desktop,WPS,36.0,2.88,6.0
2018-03-01,5422,FL,Male,42,Mobile,Exotic,5.0,0.6,0.9999999999999998
2018-03-01,5422,FL,Male,42,Mobile,WPS,61.0,4.88,11.0
2018-03-01,5422,FL,Male,42,Desktop,Exotic,16.0,1.92,2.0
2018-03-01,5422,FL,Male,42,Desktop,WPS,35.0,2.8000000000000003,5.0
2018-04-01,5422,FL,Male,42,Mobile,Exotic,69.0,8.28,16.999999999999996
2018-04-01,5422,FL,Male,42,Mobile,WPS,38.0,3.04,9.0
2018-04-01,5422,FL,Male,42,Desktop,Exotic,18.0,2.16,2.0
